Symbol,Name,QtyFinanced,AmtFinanced,Date
INOXGREEN,INOX GREEN ENERGY SER LTD,236760.0,362.45,2025-08-05
INOXINDIA,INOX INDIA LIMITED,147085.0,1554.09,2025-08-05
INOXWIND,INOX WIND LIMITED,19864844.0,31876.69,2025-08-05
INSECTICID,INSECTICIDES (I) LTD,71473.0,643.09,2025-08-05
INTELLECT,INTELLECT DESIGN ARENA,432805.0,4112.2,2025-08-05
INTENTECH,INTENSE TECHNOLOGIES LTD,4779.0,4.2,2025-08-05
INTERARCH,INTERARCH BLDNG SOLTN LTD,8376.0,157.23,2025-08-05
INTLCONV,INTL CONVEYORS LIMITED,236470.0,216.83,2025-08-05
INVENTURE,INVENTURE GRO & SEC LTD,73230.0,1.88,2025-08-05
IOB,INDIAN OVERSEAS BANK,31553496.0,12273.33,2025-08-05
IOC,INDIAN OIL CORP LTD,22528285.0,31561.46,2025-08-05
IOLCP,IOL CHEM AND PHARMA LTD,3615437.0,3139.03,2025-08-05
IONEXCHANG,ION EXCHANGE (INDIA) LTD,711004.0,3646.22,2025-08-05
IPCALAB,IPCA LABORATORIES LTD,112003.0,1577.14,2025-08-05
IPL,INDIA PESTICIDES LIMITED,648477.0,1333.44,2025-08-05
IRB,IRB INFRA DEV LTD.,51947485.0,25542.79,2025-08-05
IRCON,IRCON INTERNATIONAL LTD,16582726.0,32235.49,2025-08-05
IRCTC,INDIAN RAIL TOUR CORP LTD,3363185.0,25745.15,2025-08-05
IREDA,INDIAN RENEWABLE ENERGY,24913852.0,39064.76,2025-08-05
IRFC,INDIAN RAILWAY FIN CORP L,45952891.0,62718.97,2025-08-05
IRISDOREME,IRIS CLOTHINGS LIMITED,103968.0,28.72,2025-08-05
IRMENERGY,IRM ENERGY LIMITED,149334.0,430.51,2025-08-05
ISFT,INTRASOFT TECH. LTD,201912.0,260.33,2025-08-05
ISGEC,ISGEC HEAVY ENG LTD,137588.0,1530.44,2025-08-05
IT,KOTAKMAMC - KOTAKIT,193563.0,71.9,2025-08-05
ITBEES,NIP IND ETF IT,19450487.0,7181.62,2025-08-05
ITC,ITC LTD,11496546.0,46409.78,2025-08-05
ITCHOTELS,ITC HOTELS LIMITED,4409383.0,9065.49,2025-08-05
ITDC,INDIA TOUR. DEV. CO. LTD.,187566.0,1133.69,2025-08-05
ITDCEM,ITD CEMENTATION INDIA LTD,819794.0,5391.5,2025-08-05
ITETF,MIRAEAMC - ITETF,563236.0,210.66,2025-08-05
ITETFADD,DSPAMC - DSPITETF,19893.0,7.53,2025-08-05
ITI,ITI LTD,347703.0,861.89,2025-08-05
ITIETF,ICICIPRAMC - ICICITECH,1305438.0,475.57,2025-08-05
IVC,IL&FS INVESTMENT MANAGERS,228344.0,26.19,2025-08-05
IVP,IVP LTD,255.0,0.4,2025-08-05
IVZINGOLD,INVESCO INDIA GOLD ETF,58.0,4.71,2025-08-05
IWEL,INOX WIND ENERGY LIMITED,5.0,0.48,2025-08-05
IXIGO,LE TRAVENUES TECHNOLOGY L,1074173.0,2200.47,2025-08-05
IZMO,IZMO LIMITED,304.0,1.13,2025-08-05
J&KBANK,J & K BANK LTD.,21263550.0,21628.64,2025-08-05
JAGRAN,JAGRAN PRAKASHAN LIMITED,897897.0,663.45,2025-08-05
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,108516.0,287.61,2025-08-05
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,5654625.0,7094.09,2025-08-05
JAICORPLTD,JAI CORP LIMITED,1411311.0,1816.16,2025-08-05
JAIPURKURT,NANDANI CREATION LIMITED,600.0,0.26,2025-08-05
JAMNAAUTO,JAMNA AUTO IND LTD,5971028.0,5896.46,2025-08-05
JASH,JASH ENGINEERING LIMITED,236708.0,1268.43,2025-08-05
JAYAGROGN,JAYANT AGRO ORGANICS LTD,22098.0,46.37,2025-08-05
JAYBARMARU,JAY BHARAT MARUTI LTD,131286.0,130.37,2025-08-05
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,12800185.0,6033.85,2025-08-05
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,64082.0,73.77,2025-08-05
JBCHEPHARM,J B CHEMICALS AND PHARMA,85673.0,1398.42,2025-08-05
JBMA,JBM AUTO LIMITED,2061022.0,13131.11,2025-08-05
JCHAC,JOHNSON CONTROLS HITACHI,159526.0,2849.15,2025-08-05
JGCHEM,J.G.CHEMICALS LIMITED,266789.0,1049.65,2025-08-05
JINDALPHOT,JINDAL PHOTO LIMITED,50.0,0.45,2025-08-05
JINDALPOLY,JINDAL POLY FILMS LIMITED,189504.0,1129.77,2025-08-05
JINDALSAW,JINDAL SAW LIMITED,7101131.0,15730.72,2025-08-05
JINDALSTEL,JINDAL STEEL & POWER LTD,420116.0,3722.43,2025-08-05
JINDRILL,JINDAL DRILLING IND. LTD,498220.0,3083.48,2025-08-05
JINDWORLD,JINDAL WORLDWIDE LTD,3202987.0,1580.58,2025-08-05
JIOFIN,JIO FIN SERVICES LTD,38795937.0,109460.9,2025-08-05
JISLDVREQS,JAIN DVR EQUITY SHARES,3650.0,1.16,2025-08-05
JISLJALEQS,JAIN IRRIGATION SYSTEMS,13356839.0,8062.25,2025-08-05
JITFINFRA,JITF INFRALOGISTICS LTD,115.0,0.39,2025-08-05
JKCEMENT,JK CEMENT LIMITED,14419.0,794.33,2025-08-05
JKIL,JKUMAR INFR.LTD.,627773.0,4379.5,2025-08-05
JKLAKSHMI,JK LAKSHMI CEMENT LTD,156977.0,1333.57,2025-08-05
JKPAPER,JK PAPER LIMITED,1148544.0,4339.12,2025-08-05
JKTYRE,JK TYRE & INDUSTRIES LTD,2288699.0,8109.7,2025-08-05
JLHL,JUPITER LIFE LINE HOSP L,26488.0,354.7,2025-08-05
JMA,JULLUNDUR MOT AGENCY LTD,298.0,0.33,2025-08-05
JMFINANCIL,JM FINANCIAL LIMITED,10741273.0,14693.87,2025-08-05
JNKINDIA,JNK INDIA LIMITED,101794.0,353.69,2025-08-05
JOCIL,JOCIL LIMITED,1857.0,3.17,2025-08-05
JPOLYINVST,JIND POL INV & FIN CO LTD,2096.0,17.76,2025-08-05
JPPOWER,JAIPRAKASH POWER VEN. LTD,60015019.0,12399.71,2025-08-05
JSFB,JANA SMALL FIN BANK LTD,504771.0,2380.57,2025-08-05
JSL,JINDAL STAINLESS LIMITED,299828.0,1904.45,2025-08-05
JSWENERGY,JSW ENERGY LIMITED,6189850.0,30428.9,2025-08-05
JSWHL,JSW HOLDINGS LIMITED,6.0,0.96,2025-08-05
JSWINFRA,JSW INFRASTRUCTURE LTD,4463033.0,12676.05,2025-08-05
JSWSTEEL,JSW STEEL LIMITED,578121.0,5654.38,2025-08-05
JTEKTINDIA,JTEKT INDIA LIMITED,401754.0,607.62,2025-08-05
JTLIND,JTL INDUSTRIES LIMITED,7138507.0,5666.86,2025-08-05
JUBLCPL,JUBILANT AGRI N CON PRO L,866.0,19.42,2025-08-05
JUBLFOOD,JUBILANT FOODWORKS LTD,1305424.0,8677.26,2025-08-05
JUBLINGREA,JUBILANT INGREVIA LIMITED,847062.0,6042.53,2025-08-05
JUBLPHARMA,JUBILANT PHARMOVA LTD,402672.0,4379.03,2025-08-05
JUNIORBEES,NIP IND ETF JUNIOR BEES,544276.0,3479.32,2025-08-05
JUNIPER,JUNIPER HOTELS LIMITED,130509.0,414.89,2025-08-05
JUSTDIAL,JUSTDIAL LTD.,1088576.0,9069.7,2025-08-05
JWL,JUPITER WAGONS LIMITED,4042259.0,14870.55,2025-08-05
JYOTHYLAB,JYOTHY LABS LIMITED,1107786.0,3943.09,2025-08-05
JYOTICNC,JYOTI CNC AUTOMATION LTD,710097.0,7080.47,2025-08-05
JYOTISTRUC,JYOTI STRUCTURES LTD,18238367.0,3209.31,2025-08-05
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,1285.0,4.34,2025-08-05
KAJARIACER,KAJARIA CERAMICS LTD,605045.0,5993.38,2025-08-05
KAKATCEM,KAKATIYA CEM SUGAR &IND L,3647.0,6.18,2025-08-05
KALAMANDIR,SAI SILKS (KALAMANDIR) L,1352911.0,2119.44,2025-08-05
KALPATARU,KALPATARU LIMITED,4699.0,17.01,2025-08-05
KALYANKJIL,KALYAN JEWELLERS IND LTD,1630206.0,8845.35,2025-08-05
KAMATHOTEL,KAMAT HOTELS (I) LTD,77894.0,178.24,2025-08-05
KAMDHENU,KAMDHENU LIMITED,7060875.0,2220.42,2025-08-05
KANORICHEM,KANORIA CHEMICALS & INDUS,17924.0,20.29,2025-08-05
KANSAINER,KANSAI NEROLAC PAINTS LTD,687824.0,1635.8,2025-08-05
KAPSTON,KAPSTON SERVICES LIMITED,8.0,0.02,2025-08-05
KARURVYSYA,KARUR VYSYA BANK LTD,2789432.0,7112.77,2025-08-05
KAYNES,KAYNES TECHNOLOGY IND LTD,410298.0,22114.35,2025-08-05
KCP,KCP LTD,1408937.0,2905.12,2025-08-05
KCPSUGIND,KCP SUGAR IND CORP LTD.,8443.0,3.06,2025-08-05
KDDL,KDDL LIMITED,38852.0,997.85,2025-08-05
KEC,KEC INTL. LIMITED,1304485.0,10313.38,2025-08-05
KECL,KIRLOSKAR ELECTRIC CO LTD,205237.0,297.69,2025-08-05
KEI,KEI INDUSTRIES LTD.,185733.0,6483.56,2025-08-05
KELLTONTEC,KELLTON TECH SOL LTD,3863386.0,1000.56,2025-08-05
KERNEX,KERNEX MICROSYS(I) LTD,11616.0,109.09,2025-08-05
KESORAMIND,KESORAM INDUSTRIES LTD,297682.0,11.68,2025-08-05
KFINTECH,KFIN TECHNOLOGIES LIMITED,1682764.0,18663.0,2025-08-05
KHADIM,KHADIM INDIA LIMITED,7101.0,21.78,2025-08-05
KHAICHEM,KHAITAN CHEM & FERT LTD,107211.0,111.82,2025-08-05
KICL,KALYANI INVEST CO LTD,3046.0,151.85,2025-08-05
KILITCH,KILITCH DRUGS INDIA LTD,3644.0,17.33,2025-08-05
KIMS,KRISHNA INST OF MED SCI L,252266.0,1576.12,2025-08-05
KINGFA,KINGFA SCI & TEC IND LTD.,25673.0,888.3,2025-08-05
KIOCL,KIOCL LIMITED,300651.0,1046.45,2025-08-05
KIRIINDUS,KIRI INDUSTRIES LIMITED,2373579.0,13871.25,2025-08-05
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,192679.0,3724.52,2025-08-05
KIRLOSENG,KIRLOSKAR OIL ENG LTD,496274.0,3964.5,2025-08-05
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,21260.0,775.16,2025-08-05
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,103347.0,1330.25,2025-08-05
KITEX,KITEX GARMENTS LTD,15695.0,29.45,2025-08-05
KKCL,KEWAL KIRAN CLOTHING LTD,183870.0,868.84,2025-08-05
KMEW,KNOWLEDGE MARINE & EN W L,21133.0,337.92,2025-08-05
KMSUGAR,K M SUGAR MILLS LTD,3996.0,1.36,2025-08-05
KNRCON,KNR CONSTRU LTD.,4792904.0,10576.74,2025-08-05
KOHINOOR,KOHINOOR FOODS LIMITED,17004.0,6.44,2025-08-05
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,167477.0,206.5,2025-08-05
KOLTEPATIL,KOLTE PATIL DEV. LTD.,438927.0,1773.68,2025-08-05
KOPRAN,KOPRAN LTD,308475.0,502.38,2025-08-05
KOTAKBANK,KOTAK MAHINDRA BANK LTD,540244.0,10379.88,2025-08-05
KOTARISUG,KOTHARI SUG & CHEM LTD.,107063.0,54.66,2025-08-05
KOTHARIPET,KOTHARI PETROCHEM LTD,39768.0,61.38,2025-08-05
KOVAI,KOVAI MEDICAL CENTER & HO,50.0,3.15,2025-08-05
KPEL,K.P. ENERGY LIMITED,377847.0,1745.79,2025-08-05
KPIGREEN,KPI GREEN ENERGY LIMITED,1297782.0,5884.4,2025-08-05
KPIL,KALPATARU PROJECT INT LTD,306354.0,3333.79,2025-08-05
KPITTECH,KPIT TECHNOLOGIES LIMITED,1892638.0,24111.26,2025-08-05
KPRMILL,KPR MILL LTD.,343711.0,3390.66,2025-08-05
KRBL,KRBL LIMITED,1015153.0,3132.55,2025-08-05
KRISHANA,KRISHANA PHOSCHEM LIMITED,44267.0,123.59,2025-08-05
KRN,KRN HEAT EXCHANGE N REF L,836997.0,6230.05,2025-08-05
KRONOX,KRONOX LAB SCIENCES LTD,205824.0,344.98,2025-08-05
KROSS,KROSS LIMITED,265058.0,453.28,2025-08-05
KRSNAA,KRSNAA DIAGNOSTICS LTD,219109.0,1659.31,2025-08-05
KRYSTAL,KRYSTAL INTEGRATED SER L,10764.0,29.74,2025-08-05
KSB,KSB LIMITED,159109.0,1256.74,2025-08-05
KSCL,KAVERI SEED CO. LTD.,381854.0,4162.84,2025-08-05
KSL,KALYANI STEELS LIMITED,275383.0,2357.73,2025-08-05
KSOLVES,KSOLVES INDIA LIMITED,22938.0,83.54,2025-08-05
KTKBANK,KARNATAKA BANK LIMITED,12546952.0,22409.82,2025-08-05
KUANTUM,KUANTUM PAPERS LIMITED,214564.0,277.03,2025-08-05
LALPATHLAB,DR. LAL PATH LABS LTD.,46251.0,1319.66,2025-08-05
LANCORHOL,LANCOR HOLDINGS LIMITED,11239.0,3.16,2025-08-05
LANDMARK,LANDMARK CARS LIMITED,116044.0,577.15,2025-08-05
LAOPALA,LA OPALA RG LIMITED,266118.0,759.65,2025-08-05
LATENTVIEW,LATENT VIEW ANALYTICS LTD,882808.0,3542.57,2025-08-05
LAURUSLABS,LAURUS LABS LIMITED,4054472.0,26874.97,2025-08-05
LAXMIDENTL,LAXMI DENTAL LIMITED,88331.0,379.4,2025-08-05
LEMONTREE,LEMON TREE HOTELS LTD,5292503.0,7090.07,2025-08-05
LGBBROSLTD,LG BALAKRISHNAN & BROS,50363.0,632.52,2025-08-05
LIBERTSHOE,LIBERTYSHOESLTD,691.0,0.99,2025-08-05
LICHSGFIN,LIC HOUSING FINANCE LTD,2921089.0,16492.94,2025-08-05
LICI,LIFE INSURA CORP OF INDIA,3641578.0,31099.9,2025-08-05
LICMFGOLD,LIC MF - LIC GOLD ETF,398.0,29.71,2025-08-05
LICNETFGSC,LICNAMC - LICNMFET,5064.0,1.43,2025-08-05
LICNETFN50,LICNAMC - LICNFENGP,351.0,0.96,2025-08-05
LIKHITHA,LIKHITHA INFRASTRUC LTD,219227.0,657.64,2025-08-05
LINC,LINC LIMITED,13868.0,25.92,2025-08-05
LINCOLN,LINCOLN PHARMA LTD,133912.0,731.85,2025-08-05
LINDEINDIA,LINDE INDIA LIMITED,142762.0,8992.09,2025-08-05
LIQUID,MIRAEAMC - LIQUID,307.0,2.91,2025-08-05
LIQUID1,KOTAKMAMC - KOTAKLIQ,1112.0,11.72,2025-08-05
LIQUIDADD,DSPAMC - LIQUIDADD,679.0,7.15,2025-08-05
LIQUIDBEES,NIP IND ETF LIQUID BEES,105993.0,1016.12,2025-08-05
LIQUIDBETF,BFAM - LIQUIDBETF,17.0,0.12,2025-08-05
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,30526.0,32.9,2025-08-05
LIQUIDETF,DSP LIQUID ETF,52.0,0.52,2025-08-05
LIQUIDIETF,ICICIPRAMC - ICICILIQ,12.0,0.12,2025-08-05
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,18.0,0.19,2025-08-05
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,14782419.0,9046.91,2025-08-05
LLOYDSENT,LLOYDS ENTERPRISES LTD,22591698.0,13221.71,2025-08-05
LLOYDSME,LLOYDS METALS N ENERGY L,1117236.0,14003.57,2025-08-05
LMW,LMW LIMITED,18121.0,2717.89,2025-08-05
LODHA,LODHA DEVELOPERS LIMITED,1178702.0,15255.23,2025-08-05
LOKESHMACH,LOKESH MACHINES LTD,1155.0,3.6,2025-08-05
LOTUSEYE,LOTUS EYE HOSP & INST L,20.0,0.01,2025-08-05
LOVABLE,LOVABLE LINGERIE LTD,101337.0,105.15,2025-08-05
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,24014.0,3.55,2025-08-05
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,1163105.0,246.67,2025-08-05
LT,LARSEN & TOUBRO LTD.,1020402.0,33110.37,2025-08-05
LTF,L&T FINANCE LIMITED,6304788.0,11389.03,2025-08-05
LTFOODS,LT FOODS LIMITED,985093.0,4097.01,2025-08-05
LTGILTBEES,NIP IND ETF LONGTERM GILT,56054.0,14.1,2025-08-05
LTIM,LTIMINDTREE LIMITED,212550.0,10921.7,2025-08-05
LTTS,L&T TECHNOLOGY SER. LTD.,291147.0,12687.74,2025-08-05
LUMAXIND,LUMAX INDUSTRIES LTD,10614.0,362.19,2025-08-05
LUMAXTECH,LUMAX AUTO TECH LTD,91481.0,611.96,2025-08-05
LUPIN,LUPIN LIMITED,649170.0,11378.68,2025-08-05
LUXIND,LUX INDUSTRIES LIMITED,224462.0,3793.43,2025-08-05
LXCHEM,LAXMI ORGANIC INDUS LTD,2440327.0,5095.69,2025-08-05
LYKALABS,LYKA LABS LTD,17365.0,24.02,2025-08-05
M&M,MAHINDRA & MAHINDRA LTD,672333.0,19692.81,2025-08-05
M&MFIN,M&M FIN. SERVICES LTD,4691804.0,11902.99,2025-08-05
MADRASFERT,MADRAS FERTILISERS LTD,456299.0,378.03,2025-08-05
MAFANG,MIRAEAMC - MAFANG,524319.0,642.69,2025-08-05
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,22576.0,151.48,2025-08-05
MAGNUM,MAGNUM VENTURES LTD.,12034.0,3.7,2025-08-05
MAHABANK,BANK OF MAHARASHTRA,40620574.0,21211.14,2025-08-05
MAHEPC,MAHINDRA EPC IRRIG LTD,23738.0,34.15,2025-08-05
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,3163.0,1.84,2025-08-05
MAHKTECH,MIRAEAMC - MAHKTECH,3708245.0,836.35,2025-08-05
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,1021428.0,4224.21,2025-08-05
MAHLOG,MAHINDRA LOGISTIC LIMITED,483271.0,1678.54,2025-08-05
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,9594.0,1245.85,2025-08-05
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,889022.0,5814.65,2025-08-05
MAITHANALL,MAITHAN ALLOYS LTD,244536.0,2565.71,2025-08-05
MAKEINDIA,MIRAEAMC - MAMFGETF,23325.0,27.36,2025-08-05
MALLCOM,MALLCOM (INDIA) LIMITED,3399.0,43.05,2025-08-05
MAMATA,MAMATA MACHINERY LIMITED,326024.0,1405.37,2025-08-05
MANAKSIA,MANAKSIA LTD.,19311.0,17.7,2025-08-05
MANALIPETC,MANALI PETROCHEMICALS LT,841780.0,598.58,2025-08-05
MANAPPURAM,MANAPPURAM FINANCE LTD,3694750.0,9057.87,2025-08-05
MANBA,MANBA FINANCE LIMITED,134806.0,157.31,2025-08-05
MANCREDIT,MANGAL CREDIT N FINCORP L,3745.0,6.49,2025-08-05
MANGALAM,MANGALAM DRUG & CHEM LTD,5919.0,5.28,2025-08-05
MANGCHEFER,MANG.CHEM.FERT.LTD,101168.0,259.93,2025-08-05
MANGLMCEM,MANGALAM CEMENT LTD,456243.0,3715.24,2025-08-05
MANINDS,MAN INDUSTRIES (I) LTD.,654431.0,2280.65,2025-08-05
MANINFRA,MAN INFRA LTD,2234831.0,3642.41,2025-08-05
MANKIND,MANKIND PHARMA LIMITED,135709.0,3284.29,2025-08-05
MANORAMA,MANORAMA INDUSTRIES LTD,174209.0,2359.65,2025-08-05
MANYAVAR,VEDANT FASHIONS LIMITED,481104.0,3519.79,2025-08-05
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,203556.0,3705.81,2025-08-05
MARALOVER,MARAL OVERSEAS LTD,19177.0,14.27,2025-08-05
MARATHON,MARATHON NXTGEN REALT LTD,942568.0,6069.64,2025-08-05
MARICO,MARICO LIMITED,532436.0,3560.13,2025-08-05
MARINE,MARINE ELECTRICAL (I) LTD,22188.0,51.86,2025-08-05
MARKSANS,MARKSANS PHARMA LIMITED,2416994.0,5458.07,2025-08-05
MARUTI,MARUTI SUZUKI INDIA LTD.,109138.0,12829.54,2025-08-05
MASFIN,MAS FINANCIAL SERV LTD,329265.0,917.02,2025-08-05
MASPTOP50,MIRAEAMC - MASPTOP50,417574.0,207.43,2025-08-05
MASTEK,MASTEK LTD,206669.0,5098.73,2025-08-05
MASTERTR,MASTER TRUST LIMITED,194268.0,317.85,2025-08-05
MATRIMONY,MATRIMONY.COM LIMITED,25021.0,151.58,2025-08-05
MAWANASUG,MAWANA SUGARS LIMITED,10246.0,11.29,2025-08-05
MAXESTATES,MAX ESTATES LIMITED,311195.0,1415.21,2025-08-05
MAXHEALTH,MAX HEALTHCARE INS LTD,364177.0,4232.34,2025-08-05
MAXIND,MAX INDIA LIMITED,16989.0,38.0,2025-08-05
MAYURUNIQ,MAYUR UNIQUOTERS LTD,155492.0,830.73,2025-08-05
MAZDA,MAZDA LIMITED,27280.0,78.29,2025-08-05
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,3263283.0,93358.36,2025-08-05
MBAPL,MADHYA BHARAT AGRO P. LTD,93942.0,355.33,2025-08-05
MBLINFRA,MBL INFRASTRUCTURE LTD,100238.0,44.09,2025-08-05
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,124214.0,47.41,2025-08-05
MCLOUD,MAGELLANIC CLOUD LIMITED,4030863.0,3082.51,2025-08-05
MCX,MULTI COMMODITY EXCHANGE,332330.0,24561.58,2025-08-05
MEDANTA,GLOBAL HEALTH LIMITED,132281.0,1578.13,2025-08-05
MEDIASSIST,MEDI ASSIST HEALTH SER L,230560.0,1170.94,2025-08-05
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,29852.0,158.57,2025-08-05
MEDICO,MEDICO REMEDIES LIMITED,143964.0,61.37,2025-08-05
MEDPLUS,MEDPLUS HEALTH SERV LTD,815116.0,6095.95,2025-08-05
MEGASTAR,MEGASTAR FOODS LIMITED,32.0,0.1,2025-08-05
MENONBE,MENON BEARINGS LIMITED,20720.0,26.98,2025-08-05
METAL,MIRAEAMC - METAL,81081.0,7.76,2025-08-05
METALIETF,ICICIPRAMC - METALIETF,1051294.0,99.38,2025-08-05
METROBRAND,METRO BRANDS LIMITED,86388.0,972.94,2025-08-05
METROPOLIS,METROPOLIS HEALTHCARE LTD,59254.0,1086.41,2025-08-05
MFSL,MAX FINANCIAL SERV LTD,81278.0,1192.13,2025-08-05
MGEL,MANGALAM GLOBAL ENT LTD,401687.0,69.28,2025-08-05
MGL,MAHANAGAR GAS LTD.,616094.0,8297.12,2025-08-05
MHRIL,MAHINDRA HOLIDAYS LTD,338296.0,1179.37,2025-08-05
MICEL,MIC ELECTRONICS LTD,1523132.0,798.28,2025-08-05
MID150BEES,NIP IND ETF MIDCAP 150,746903.0,1519.72,2025-08-05
MID150CASE,ZERODHAAMC - MID150CASE,657355.0,69.58,2025-08-05
MIDCAP,KOTAKMAMC - KOTAKMID50,102492.0,156.18,2025-08-05
MIDCAPETF,MIRAEAMC - MAM150ETF,5886236.0,1196.72,2025-08-05
MIDCAPIETF,ICICIPRAMC - ICICIM150,3187269.0,654.31,2025-08-05
MIDHANI,MISHRA DHATU NIGAM LTD,2668026.0,10444.41,2025-08-05
MIDQ50ADD,DSPAMC - DSPQ50ETF,27115.0,68.25,2025-08-05
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,778869.0,126.82,2025-08-05
MIDSMALL,MIRAEAMC - MIDSMALL,521531.0,229.18,2025-08-05
MINDACORP,MINDA CORPORATION LTD,694038.0,3266.76,2025-08-05
MINDTECK,MINDTECK (INDIA) LIMITED,5944.0,14.7,2025-08-05
MIRCELECTR,MIRC ELECTRONICS LTD,39702.0,6.92,2025-08-05
MIRZAINT,MIRZA INTERNATIONAL LIMIT,90358.0,32.24,2025-08-05
MITTAL,MITTAL LIFE STYLE LIMITED,74350.0,1.44,2025-08-05
MMFL,MM FORGINGS LTD,394269.0,1227.62,2025-08-05
MMP,MMP INDUSTRIES LIMITED,8569.0,23.02,2025-08-05
MMTC,MMTC LIMITED,1027000.0,759.38,2025-08-05
MNC,KOTAKMAMC - KOTAKMNC,144324.0,43.79,2025-08-05
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,1151840.0,2781.09,2025-08-05
MOCAPITAL,MOTILALAMC - MOCAPITAL,628729.0,254.52,2025-08-05
MODEFENCE,MOTILALAMC - MODEFENCE,3440609.0,2913.92,2025-08-05
MODISONLTD,MODISON LIMITED,26497.0,48.47,2025-08-05
MOGSEC,MOTILALAMC - G5,1392.0,0.87,2025-08-05
MOHEALTH,MOTILALAMC - MOHEALTH,20031.0,7.3,2025-08-05
MOIL,MOIL LIMITED,2532930.0,9184.67,2025-08-05
MOKSH,MOKSH ORNAMENTS LIMITED,885105.0,122.45,2025-08-05
MOL,MEGHMANI ORGANICS LIMITED,3598370.0,2964.37,2025-08-05
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,35997.0,70.85,2025-08-05
MOLDTKPAC,MOLD-TEK PACKAGING LTD,229268.0,1436.75,2025-08-05
MOLOWVOL,MOTILALAMC - MOLOWVOL,8330.0,2.37,2025-08-05
MOM100,MOTILAL OS MIDCAP100 ETF,1363354.0,823.53,2025-08-05
MOM30IETF,ICICIPRAMC - ICICIMOM30,3057374.0,904.26,2025-08-05
MOM50,MOTILAL OSWAL M50 ETF,22633.0,58.16,2025-08-05
MOMENTUM,BIRLASLAMC - MOMENTUM,48858.0,14.14,2025-08-05
MOMENTUM50,MOTILALAMC - MOMENTUM50,1637043.0,771.19,2025-08-05
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,356720.0,226.04,2025-08-05
MON100,MOTILAL OS NASDAQ100 ETF,972793.0,1764.73,2025-08-05
MONARCH,MONARCH NETWORTH CAP LTD,388236.0,1137.37,2025-08-05
MONIFTY500,MOTILALAMC - MONIFTY500,608519.0,139.56,2025-08-05
MONQ50,MOTILALAMC - MONQ50,225726.0,148.36,2025-08-05
MONTECARLO,MONTE CARLO FASHIONS LTD.,34853.0,229.62,2025-08-05
MOQUALITY,MOTILALAMC - MOQUALITY,1320.0,2.58,2025-08-05
MOREALTY,MOTILALAMC - MOREALTY,473144.0,404.15,2025-08-05
MOREPENLAB,MOREPEN LAB. LTD,12993168.0,7561.71,2025-08-05
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1161596.0,2065.29,2025-08-05
MOSMALL250,MOTILALAMC - MOSMALL250,5450263.0,933.77,2025-08-05
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,11653101.0,11350.52,2025-08-05
MOTILALOFS,MOTILAL OSWAL FIN LTD,1700870.0,13707.8,2025-08-05
MOTISONS,MOTISONS JEWELLERS LTD,3186515.0,596.79,2025-08-05
MOVALUE,MOTILALAMC - MOVALUE,212621.0,187.38,2025-08-05
MPHASIS,MPHASIS LIMITED,169313.0,4475.55,2025-08-05
MPSLTD,MPS LIMITED,89965.0,1993.82,2025-08-05
MRF,MRF LTD,3588.0,4442.25,2025-08-05
MRPL,MRPL,9165909.0,13210.73,2025-08-05
MSCIINDIA,KOTAKMAMC - MSCIINDIA,16229.0,4.65,2025-08-05
MSPL,MSP STEEL & POWER LTD.,181473.0,60.35,2025-08-05
MSTCLTD,MSTC LIMITED,1178436.0,6463.75,2025-08-05
MSUMI,MOTHERSON SUMI WRNG IND L,9142785.0,3714.94,2025-08-05
MTARTECH,MTAR TECHNOLOGIES LIMITED,568675.0,8856.28,2025-08-05
MTNL,MAHANAGAR TELEPHONE NIGAM,5401352.0,2640.85,2025-08-05
MUFIN,MUFIN GREEN FINANCE LTD,187032.0,158.92,2025-08-05
